,Unnamed: 0,customerid,bank_name_clients,employment_status_clients,level_of_education_clients,No_of_prevloans,Total_amount_borrowed,Total_amount_due,Average_termdays,last_approveddate,last_creationdate,last_closeddate,last_firstduedate,last_firstrepaiddate,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,age,bank_account_type_Current,bank_account_type_Other,bank_account_type_Savings,loan_close_time,loan_approval_time,loan_firstPayment_time
1017,1017,8a858f54589736f40158a1b8a006728a,First Bank,2,4,9.0,155000.0,180625.0,25.0,2017-06-30 17:24:52,2017-06-30 16:24:46,2017-07-20 16:08:46,2017-07-31 00:00:00.000000,2017-07-20 15:58:36,301997974.0,10.0,2017-07-26 23:19:47.000000,2017-07-26 22:19:39.000000,30000.0,34500.0,30.0,Good,56.0,False,False,True,19.0,1.0016666666666667,19.0
1018,1018,8a858eac5c451942015c5546798300e4,GT Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-23 19:29:43,2017-06-23 18:29:36,2017-07-19 06:39:45,2017-07-24 00:00:00.000000,2017-07-19 06:29:35,301993204.0,3.0,2017-07-24 11:52:03.000000,2017-07-24 10:51:56.000000,10000.0,13000.0,30.0,Good,44.0,False,False,True,25.0,1.0019444444444445,25.0
1019,1019,8a858f0a56d3ed1f0156d5959f9e31fd,First Bank,3,4,2.0,20000.0,26000.0,30.0,2017-06-24 09:05:24,2017-06-24 08:04:26,2017-07-20 11:04:10,2017-07-24 00:00:00.000000,2017-07-20 10:54:01,301987616.0,3.0,2017-07-20 13:58:42.000000,2017-07-20 12:58:35.000000,10000.0,13000.0,30.0,Good,41.0,False,True,False,26.0,1.0161111111111112,26.0
1020,1020,8a858fcf5b39c3ba015b3b269d573d36,Access Bank,6,4,5.0,60000.0,70125.0,18.0,2017-06-21 19:23:23,2017-06-21 18:23:18,2017-07-19 15:30:51,2017-07-21 00:00:00.000000,2017-07-19 15:20:42,302003929.0,6.0,2017-07-30 20:34:49.000000,2017-07-30 19:33:38.000000,20000.0,24500.0,30.0,Good,41.0,False,False,True,27.0,1.0013888888888889,27.0
1021,1021,8a858eba5c884d2a015c95e9451335f7,Zenith Bank,1,4,1.0,10000.0,11500.0,15.0,2017-06-11 08:02:39,2017-06-11 07:01:32,2017-06-23 12:51:17,2017-06-26 00:00:00.000000,2017-06-23 12:41:08,301976186.0,2.0,2017-07-13 14:41:35.000000,2017-07-13 13:41:28.000000,10000.0,11500.0,15.0,Good,41.0,False,False,True,12.0,1.0186111111111111,12.0
1022,1022,8a858e875cfa37f5015cfd05416040d7,GT Bank,1,4,1.0,10000.0,11500.0,15.0,2017-07-01 12:19:10,2017-07-01 11:18:02,2017-07-15 17:40:47,2017-07-17 00:00:00.000000,2017-07-15 17:30:37,301986462.0,2.0,2017-07-19 21:11:22.000000,2017-07-19 20:11:15.000000,10000.0,11500.0,15.0,Good,39.0,False,False,True,14.0,1.018888888888889,14.0
1023,1023,8a8588dc5384a05f015393fe59506c77,First Bank,1,4,,,,,,,,,,,,,,,,,,34.0,False,False,True,,,
1024,1024,8a2a81a74ce8c05d014cfb32a0da1049,Diamond Bank,1,1,11.0,200000.0,242900.0,30.0,2017-06-28 10:58:34,2017-06-28 09:58:25,2017-07-25 08:14:36,2017-07-31 00:00:00.000000,2017-07-25 08:04:27,301994762.0,12.0,2017-07-25 08:22:56.000000,2017-07-25 07:22:47.000000,30000.0,34500.0,30.0,Good,52.0,False,True,False,26.0,1.0025,26.0
1025,1025,8a1a32fc49b632520149c3b8fdf85139,GT Bank,1,0,7.0,90000.0,106500.0,19.285714285714285,2017-06-13 11:02:36,2017-06-13 10:01:27,2017-07-13 18:45:26,2017-07-13 00:00:00.000000,2017-07-13 18:35:18,301976551.0,8.0,2017-07-13 19:22:15.000000,2017-07-13 18:22:05.000000,20000.0,24500.0,30.0,Good,45.0,False,False,True,30.0,1.0191666666666668,30.0
1026,1026,8a858e035693e02901569504a7cd4a8f,First Bank,3,0,10.0,230000.0,279600.0,42.0,2017-06-03 07:28:47,2017-06-03 06:28:40,2017-07-01 12:02:05,2017-07-03 00:00:00.000000,2017-07-01 11:51:56,301958876.0,11.0,2017-07-01 12:17:36.000000,2017-07-01 11:16:29.000000,40000.0,48000.0,60.0,Good,59.0,False,True,False,28.0,1.0019444444444445,28.0
1027,1027,8a858e0156b782a10156d773847c2452,First Bank,3,4,12.0,330000.0,375900.0,28.75,2017-06-02 19:42:02,2017-06-02 18:41:54,2017-07-07 20:00:39,2017-07-03 00:00:00.000000,2017-07-07 19:50:30,301968797.0,13.0,2017-07-08 05:24:52.000000,2017-07-08 04:24:35.000000,40000.0,44000.0,30.0,Good,35.0,False,True,False,35.0,1.0022222222222221,35.0
1028,1028,8a858e255557edfe015573d6e4223dc8,First Bank,1,4,9.0,215000.0,258675.0,40.0,2017-05-22 09:58:50,2017-05-22 08:58:43,2017-07-21 09:44:48,2017-06-21 00:00:00.000000,2017-06-21 15:57:12,301989044.0,10.0,2017-07-21 10:50:57.000000,2017-07-21 09:50:44.000000,40000.0,48000.0,60.0,Bad,48.0,False,False,True,60.0,1.0019444444444445,30.0
1029,1029,8a858e095aae82b7015aaf6ce0c80432,GT Bank,6,4,7.0,120000.0,136900.0,19.285714285714285,2017-06-29 15:49:20,2017-06-29 14:48:14,2017-07-18 17:51:19,2017-07-31 00:00:00.000000,2017-07-18 17:41:10,302000383.0,8.0,2017-07-28 11:52:49.000000,2017-07-28 10:52:41.000000,30000.0,34500.0,30.0,Bad,37.0,False,False,True,19.0,1.0183333333333333,19.0
1030,1030,8a858ec75bfd77c4015c00bdf0a967b1,Stanbic IBTC,1,4,2.0,20000.0,23000.0,15.0,2017-06-16 08:45:48,2017-06-16 07:45:42,2017-06-24 01:49:42,2017-07-03 00:00:00.000000,2017-06-24 01:39:33,301971984.0,3.0,2017-07-10 18:42:51.000000,2017-07-10 17:42:45.000000,10000.0,11500.0,15.0,Good,38.0,False,False,True,7.0,1.0016666666666667,7.0
1031,1031,8a858e6f5cd5e874015cdf871bb30530,Zenith Bank,1,4,1.0,10000.0,11500.0,15.0,2017-06-25 15:06:19,2017-06-25 14:05:11,2017-07-07 13:13:49,2017-07-10 00:00:00.000000,2017-07-07 13:03:39,301970283.0,2.0,2017-07-09 14:40:21.000000,2017-07-09 13:40:15.000000,10000.0,13000.0,30.0,Good,38.0,False,False,True,11.0,1.018888888888889,11.0
1032,1032,8a858f6e5cb16eb9015cc459b4c20f43,EcoBank,6,4,1.0,10000.0,13000.0,30.0,2017-06-20 15:42:38,2017-06-20 14:41:30,2017-07-20 10:46:40,2017-07-21 00:00:00.000000,2017-07-20 10:36:30,301987635.0,2.0,2017-07-20 14:06:49.000000,2017-07-20 13:06:42.000000,10000.0,13000.0,30.0,Good,38.0,False,False,True,29.0,1.018888888888889,29.0
1033,1033,8a858f9f5679951a01568a490dce6d89,Diamond Bank,3,4,8.0,130000.0,143850.0,15.0,2017-06-04 07:17:31,2017-06-04 06:17:25,2017-06-19 16:32:20,2017-06-19 00:00:00.000000,2017-06-19 16:22:12,301984933.0,9.0,2017-07-19 04:44:04.000000,2017-07-19 03:43:57.000000,20000.0,21500.0,15.0,Good,49.0,False,True,False,15.0,1.0016666666666667,15.0
1034,1034,8a858fa158f8ee8f0158fe8c5a574064,Skye Bank,6,4,8.0,150000.0,181300.0,31.875,2017-06-01 10:56:22,2017-06-01 09:56:15,2017-07-03 10:42:52,2017-07-03 00:00:00.000000,2017-06-30 10:13:42,301965889.0,9.0,2017-07-06 07:14:45.000000,2017-07-06 06:14:24.000000,30000.0,34500.0,30.0,Bad,35.0,False,False,True,32.0,1.0019444444444445,28.0
1035,1035,8a858fbd5cd6054a015ce40a0d000a54,GT Bank,1,4,1.0,10000.0,11500.0,15.0,2017-06-26 12:21:53,2017-06-26 11:20:45,2017-07-13 20:46:50,2017-07-11 00:00:00.000000,2017-07-13 20:36:41,301981914.0,2.0,2017-07-17 13:40:26.000000,2017-07-17 12:40:18.000000,10000.0,11500.0,15.0,Good,39.0,False,False,True,17.0,1.018888888888889,17.0
1036,1036,8a858eb75c21a2b9015c2a3cd3363330,UBA,1,4,1.0,10000.0,13000.0,30.0,2017-05-21 10:51:44,2017-05-21 09:50:35,2017-05-26 20:42:20,2017-06-20 00:00:00.000000,2017-05-26 20:32:11,301975984.0,2.0,2017-07-13 12:36:19.000000,2017-07-13 11:36:12.000000,10000.0,11500.0,15.0,Good,42.0,False,False,True,5.0,1.0191666666666668,5.0
1037,1037,8a858ee758a4dfbc0158a5b0d9db0be8,Zenith Bank,4,4,8.0,150000.0,186200.0,37.5,2017-06-01 15:22:40,2017-06-01 14:22:32,2017-07-13 19:36:11,2017-07-03 00:00:00.000000,2017-07-03 21:38:06,301976577.0,9.0,2017-07-13 19:39:53.000000,2017-07-13 18:38:42.000000,30000.0,39000.0,60.0,Good,30.0,False,False,True,42.0,1.0022222222222221,32.0
1038,1038,8a858f2756cec0a30156e2d4cea415a3,UBA,1,0,9.0,210000.0,252100.0,38.333333333333336,2017-05-25 06:26:47,2017-05-25 05:26:39,2017-07-21 10:52:18,2017-06-28 00:00:00.000000,2017-07-21 10:42:09,301993582.0,10.0,2017-07-24 14:57:58.000000,2017-07-24 13:57:44.000000,30000.0,39000.0,60.0,Good,35.0,False,True,False,57.0,1.0022222222222221,57.0
1039,1039,8a858ee0560bc077015613b7551c61f6,First Bank,1,4,1.0,10000.0,11500.0,15.0,2016-11-28 16:58:18,2016-11-28 15:58:05,2016-12-15 15:49:39,2016-12-15 00:00:00.000000,2016-12-15 15:34:30,301958565.0,2.0,2017-07-01 06:27:12.000000,2017-07-01 05:26:04.000000,10000.0,13000.0,30.0,Good,41.0,False,False,True,16.0,1.003611111111111,16.0
1040,1040,8a858fe55693989201569a64b99b11a1,Diamond Bank,1,4,13.0,350000.0,396250.0,26.53846153846154,2017-06-28 08:46:50,2017-06-28 07:46:43,2017-07-26 14:22:36,2017-07-28 00:00:00.000000,2017-07-26 14:12:26,302000992.0,14.0,2017-07-28 17:07:19.000000,2017-07-28 16:07:10.000000,50000.0,52500.0,30.0,Good,43.0,False,True,False,28.0,1.0019444444444445,28.0
1041,1041,8a858e5d57518f460157579f21843441,GT Bank,4,0,,,,,,,,,,,,,,,,,,40.0,False,False,True,,,
1042,1042,8a858ea35b1f6798015b1fba337d412a,GT Bank,6,4,,,,,,,,,,,,,,,,,,62.0,False,False,True,,,
1043,1043,8a85880353acff880153b92f8599568b,First Bank,3,0,,,,,,,,,,,,,,,,,,47.0,False,True,False,,,
1044,1044,8a858f185d1daff6015d1df2460e159a,GT Bank,6,4,1.0,10000.0,11500.0,15.0,2017-07-07 20:23:40,2017-07-07 19:23:22,2017-07-20 13:10:36,2017-07-24 00:00:00.000000,2017-07-20 13:00:25,301988926.0,2.0,2017-07-21 09:39:16.000000,2017-07-21 08:39:10.000000,10000.0,13000.0,30.0,Good,45.0,False,False,True,12.0,1.005,12.0
1045,1045,8a858f335c8d9723015c8da0ed2b04bf,GT Bank,1,4,2.0,20000.0,23000.0,15.0,2017-06-23 14:56:48,2017-06-23 13:56:41,2017-07-15 04:31:23,2017-07-10 00:00:00.000000,2017-07-15 04:19:22,301978661.0,3.0,2017-07-15 06:33:14.000000,2017-07-15 05:33:07.000000,10000.0,13000.0,30.0,Bad,37.0,False,False,True,21.0,1.0019444444444445,21.0
1046,1046,8a85896653f0fed2015409612ce006b1,GT Bank,3,4,,,,,,,,,,,,,,,,,,38.0,False,True,False,,,
1047,1047,8a858fa154e2912f0154e772203a2dea,Zenith Bank,5,4,11.0,246000.0,288750.0,31.363636363636363,2017-06-08 19:00:24,2017-06-08 17:59:18,2017-07-10 14:46:13,2017-07-10 00:00:00.000000,2017-07-10 14:36:03,301994010.0,12.0,2017-07-24 18:37:59.000000,2017-07-24 17:37:53.000000,30000.0,34500.0,30.0,Bad,31.0,False,False,True,31.0,1.0183333333333333,31.0
1048,1048,8a858ffc5aa39049015aa41ffcef5d1c,Zenith Bank,1,4,4.0,50000.0,63500.0,30.0,2017-06-03 13:45:53,2017-06-03 12:45:47,2017-07-03 11:50:42,2017-07-03 00:00:00.000000,2017-07-03 11:40:33,301960931.0,5.0,2017-07-03 12:08:19.000000,2017-07-03 11:07:14.000000,20000.0,24500.0,30.0,Good,38.0,False,False,True,29.0,1.0016666666666667,29.0
1049,1049,8a858e645654fdc4015655c79af04df0,Zenith Bank,3,1,9.0,130000.0,160800.0,28.33333333333333,2017-06-25 02:41:50,2017-06-25 01:41:43,2017-07-21 13:17:11,2017-07-25 00:00:00.000000,2017-07-21 13:07:02,301989731.0,10.0,2017-07-21 17:32:07.000000,2017-07-21 16:31:58.000000,30000.0,34500.0,30.0,Bad,39.0,False,True,False,26.0,1.0019444444444445,26.0
1050,1050,8a858f785ad67c4d015ad6c1b9f4339e,Access Bank,1,4,,,,,,,,,,,,,,,,,,37.0,False,False,True,,,
1051,1051,8a858ed45c454c11015c4e4b4559656a,GT Bank,1,4,,,,,,,,,,,,,,,,,,38.0,False,False,True,,,
1052,1052,8a858e5f59d133690159d21dcd085768,Diamond Bank,1,4,5.0,50000.0,60500.0,21.0,2017-06-28 06:21:19,2017-06-28 05:20:12,2017-07-13 12:25:35,2017-07-13 00:00:00.000000,2017-07-13 12:15:25,301976000.0,6.0,2017-07-13 12:44:51.000000,2017-07-13 11:44:43.000000,10000.0,13000.0,30.0,Good,34.0,False,False,True,15.0,1.0186111111111111,15.0
1053,1053,8a858ec559dbb41a0159df903f87302e,First Bank,1,4,,,,,,,,,,,,,,,,,,37.0,False,False,True,,,
1054,1054,8a858fe8555f401f0155736da4b20e0a,GT Bank,1,4,5.0,50000.0,62000.0,24.0,2017-06-25 18:41:26,2017-06-25 17:41:20,2017-07-05 08:53:25,2017-07-10 00:00:00.000000,2017-07-05 08:43:16,301971535.0,6.0,2017-07-10 14:17:56.000000,2017-07-10 13:17:50.000000,10000.0,13000.0,30.0,Bad,35.0,False,True,False,9.0,1.0016666666666667,9.0
1055,1055,8a858f9a56435559015648a1594a0008,GT Bank,4,4,5.0,60000.0,67800.0,15.0,2017-05-01 11:34:57,2017-05-01 10:34:51,2017-05-11 12:54:59,2017-05-16 00:00:00.000000,2017-05-11 12:39:49,301972426.0,6.0,2017-07-11 06:20:21.000000,2017-07-11 05:19:11.000000,10000.0,11500.0,30.0,Good,29.0,False,False,True,10.0,1.0016666666666667,10.0
1056,1056,8a858e145bf81459015bfc2992285a80,Access Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-10 20:56:55,2017-06-10 19:56:49,2017-07-11 12:22:06,2017-07-10 00:00:00.000000,2017-07-11 12:11:58,301973440.0,3.0,2017-07-11 17:19:12.000000,2017-07-11 16:19:06.000000,10000.0,13000.0,30.0,Good,35.0,False,False,True,30.0,1.0016666666666667,30.0
1057,1057,8a858e415c20f3f8015c2107ff010c56,Diamond Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-06 15:37:48,2017-06-06 14:37:41,2017-07-05 15:01:44,2017-07-06 00:00:00.000000,2017-07-05 14:51:34,301965039.0,3.0,2017-07-05 15:16:05.000000,2017-07-05 14:16:00.000000,10000.0,13000.0,30.0,Good,31.0,False,False,True,29.0,1.0019444444444445,28.0
1058,1058,8a858ea35c7ce42e015c7d14e11519d1,First Bank,1,4,2.0,20000.0,24500.0,22.5,2017-06-17 12:58:02,2017-06-17 11:57:55,2017-07-14 12:57:05,2017-07-17 00:00:00.000000,2017-07-14 12:46:56,301977952.0,3.0,2017-07-14 16:11:11.000000,2017-07-14 15:11:04.000000,20000.0,24500.0,30.0,Good,33.0,False,False,True,27.0,1.0019444444444445,26.0
1059,1059,8a85897353d85af80153d8a56c3401b8,GT Bank,1,0,12.0,279000.0,314950.0,22.5,2017-06-12 12:33:53,2017-06-12 11:33:45,2017-07-11 23:53:29,2017-07-12 00:00:00.000000,2017-07-11 23:43:20,301973904.0,13.0,2017-07-12 00:07:27.000000,2017-07-11 23:07:20.000000,40000.0,44000.0,30.0,Good,38.0,False,True,False,29.0,1.0022222222222221,29.0
1060,1060,8a858f3d5add42e2015ae1a08bd806dc,GT Bank,1,4,6.0,95000.0,111500.0,22.5,2017-06-26 06:59:25,2017-06-26 05:59:18,2017-07-26 07:41:30,2017-07-26 00:00:00.000000,2017-07-26 07:31:21,301998669.0,7.0,2017-07-27 12:17:04.000000,2017-07-27 11:15:54.000000,30000.0,34500.0,30.0,Bad,34.0,False,False,True,30.0,1.0019444444444445,30.0
1061,1061,8a858e6a5bfd4b54015c0dc45b31270b,EcoBank,6,4,2.0,20000.0,24500.0,22.5,2017-06-04 09:44:42,2017-06-04 08:44:36,2017-07-04 09:42:51,2017-07-04 00:00:00.000000,2017-07-04 09:32:42,301966741.0,3.0,2017-07-06 16:14:22.000000,2017-07-06 15:14:15.000000,10000.0,13000.0,30.0,Good,45.0,False,False,True,30.0,1.0016666666666667,29.0
1062,1062,8a858e615c832be8015c83f6af853b59,Diamond Bank,6,4,1.0,10000.0,13000.0,30.0,2017-06-08 10:34:22,2017-06-08 09:33:14,2017-07-10 11:55:18,2017-07-10 00:00:00.000000,2017-07-10 11:45:10,301971977.0,2.0,2017-07-10 18:37:37.000000,2017-07-10 17:37:31.000000,10000.0,13000.0,30.0,Good,42.0,False,False,True,32.0,1.018888888888889,32.0
1063,1063,8a858e875c63d395015c72552f637255,Zenith Bank,1,4,1.0,10000.0,13000.0,30.0,2017-06-21 23:26:08,2017-06-21 22:25:00,2017-07-21 15:09:07,2017-07-24 00:00:00.000000,2017-07-21 14:58:57,301990170.0,2.0,2017-07-21 23:40:03.000000,2017-07-21 22:39:55.000000,10000.0,13000.0,30.0,Bad,39.0,False,False,True,29.0,1.018888888888889,29.0
1064,1064,8a858e9156e137c60156ff22fcad444c,Access Bank,1,1,13.0,270000.0,311850.0,27.692307692307693,2017-06-07 10:31:58,2017-06-07 09:31:49,2017-07-03 14:45:08,2017-07-07 00:00:00.000000,2017-07-03 14:34:58,301966749.0,14.0,2017-07-06 16:17:31.000000,2017-07-06 15:17:25.000000,40000.0,44000.0,30.0,Good,38.0,False,True,False,26.0,1.0025,26.0
1065,1065,8a858eac5c451942015c53be63956f40,GT Bank,1,4,1.0,10000.0,13000.0,30.0,2017-06-05 21:47:02,2017-06-05 20:46:51,2017-07-06 05:08:18,2017-07-06 00:00:00.000000,2017-07-06 04:31:44,301967776.0,2.0,2017-07-07 11:12:03.000000,2017-07-07 10:11:58.000000,10000.0,13000.0,30.0,Bad,32.0,False,False,True,30.0,1.0030555555555556,30.0
1066,1066,8a858e135cb22031015cbf92f3be3c16,GT Bank,6,4,1.0,10000.0,13000.0,30.0,2017-06-19 10:18:42,2017-06-19 09:17:33,2017-07-17 05:47:36,2017-07-19 00:00:00.000000,2017-07-17 05:24:44,301986256.0,2.0,2017-07-19 18:34:59.000000,2017-07-19 17:34:52.000000,10000.0,13000.0,30.0,Bad,40.0,False,False,True,27.0,1.0191666666666668,27.0
1067,1067,8a858f7c5be8dc45015be8eaadb90c0e,UBA,1,4,2.0,20000.0,26000.0,30.0,2017-06-08 09:48:29,2017-06-08 08:48:21,2017-07-10 05:36:35,2017-07-10 00:00:00.000000,2017-07-10 04:41:49,301974641.0,3.0,2017-07-12 13:55:56.000000,2017-07-12 12:55:50.000000,10000.0,13000.0,30.0,Good,33.0,False,False,True,31.0,1.0022222222222221,31.0
1068,1068,8a858e345bece94d015becf4b91c0882,GT Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-09 08:36:04,2017-06-09 07:35:58,2017-07-07 18:12:14,2017-07-10 00:00:00.000000,2017-07-07 18:02:05,301969354.0,3.0,2017-07-08 15:15:00.000000,2017-07-08 14:14:54.000000,10000.0,13000.0,30.0,Good,37.0,False,False,True,28.0,1.0016666666666667,28.0
1069,1069,8a85896653f0fed20154047ec0720b35,GT Bank,3,0,12.0,390000.0,456400.0,52.5,2017-06-08 20:30:32,2017-06-08 19:30:26,2017-07-05 20:22:01,2017-07-10 00:00:00.000000,2017-07-05 20:11:52,301966454.0,13.0,2017-07-06 13:27:16.000000,2017-07-06 12:27:09.000000,60000.0,68100.0,90.0,Good,45.0,False,False,True,27.0,1.0016666666666667,26.0
1070,1070,8a858e6a5bfd4b54015bfe4453635a92,Stanbic IBTC,1,4,1.0,10000.0,13000.0,30.0,2017-06-10 14:13:33,2017-06-10 13:12:25,2017-06-29 13:56:26,2017-07-10 00:00:00.000000,2017-06-29 13:46:17,301977956.0,2.0,2017-07-14 16:11:44.000000,2017-07-14 15:11:35.000000,10000.0,13000.0,30.0,Bad,34.0,False,False,True,19.0,1.018888888888889,18.0
1071,1071,8a858ffb5b350b52015b355b3ea542d3,First Bank,6,4,4.0,45000.0,55125.0,26.25,2017-06-17 08:29:46,2017-06-17 07:29:39,2017-07-14 10:45:01,2017-07-17 00:00:00.000000,2017-07-14 10:34:52,301977874.0,5.0,2017-07-14 15:37:14.000000,2017-07-14 14:36:03.000000,30000.0,39000.0,60.0,Good,32.0,False,False,True,27.0,1.0019444444444445,27.0
1072,1072,8a858f6f5b3f095b015b3fb8a8e7099f,GT Bank,1,4,3.0,30000.0,34500.0,15.0,2017-06-11 11:17:17,2017-06-11 10:17:11,2017-06-27 18:20:26,2017-06-28 00:00:00.000000,2017-06-27 18:10:17,301967080.0,4.0,2017-07-06 20:30:44.000000,2017-07-06 19:30:38.000000,20000.0,22250.0,15.0,Good,32.0,False,False,True,16.0,1.0016666666666667,16.0
1073,1073,8a8589b953bc23f70153c7b5e85f25bd,GT Bank,3,4,,,,,,,,,,,,,,,,,,38.0,False,True,False,,,
1074,1074,8a858f8e59d0b8930159d10900473713,UBA,6,4,4.0,50000.0,60500.0,22.5,2017-06-13 11:49:32,2017-06-13 10:48:26,2017-07-11 12:24:09,2017-07-13 00:00:00.000000,2017-07-11 12:13:59,301972924.0,5.0,2017-07-11 12:26:26.000000,2017-07-11 11:26:21.000000,20000.0,24500.0,30.0,Good,43.0,False,False,True,28.0,1.0183333333333333,28.0
1075,1075,8a858f265c2187bd015c2686b0ad1782,Access Bank,1,4,2.0,20000.0,26000.0,30.0,2017-06-22 16:59:07,2017-06-22 15:59:00,2017-07-22 11:28:53,2017-07-24 00:00:00.000000,2017-07-22 11:18:44,301990630.0,3.0,2017-07-22 11:47:05.000000,2017-07-22 10:46:57.000000,10000.0,13000.0,30.0,Good,44.0,False,False,True,29.0,1.0019444444444445,29.0
1076,1076,8a858e235bd971a4015bd9797df9031a,First Bank,1,4,3.0,30000.0,36000.0,20.0,2017-06-21 06:15:44,2017-06-21 05:15:38,2017-07-03 05:40:12,2017-07-06 00:00:00.000000,2017-07-03 04:14:49,301964834.0,4.0,2017-07-05 13:13:55.000000,2017-07-05 12:13:50.000000,20000.0,24500.0,30.0,Good,36.0,False,False,True,12.0,1.0016666666666667,11.0
1077,1077,8a858e255557edfe015558db096544c4,GT Bank,3,0,7.0,140000.0,165200.0,27.857142857142858,2017-06-08 18:10:02,2017-06-08 17:09:56,2017-06-30 09:12:11,2017-07-10 00:00:00.000000,2017-06-30 09:02:02,301981611.0,8.0,2017-07-17 11:11:28.000000,2017-07-17 10:11:21.000000,30000.0,34500.0,30.0,Good,35.0,False,True,False,21.0,1.0016666666666667,21.0
1078,1078,8a858e2b598cba8201598e0475ff4489,UBA,6,4,,,,,,,,,,,,,,,,,,46.0,False,False,True,,,
1079,1079,8a858f30551130db01551d15af161287,First Bank,1,4,,,,,,,,,,,,,,,,,,39.0,False,True,False,,,
1080,1080,8a858fda56562f8f0156646c526f10f3,First Bank,3,4,11.0,200000.0,242200.0,30.0,2017-06-01 18:46:11,2017-06-01 17:46:05,2017-07-03 10:06:40,2017-07-03 00:00:00.000000,2017-07-03 09:56:31,301960854.0,12.0,2017-07-03 11:13:48.000000,2017-07-03 10:13:43.000000,30000.0,34500.0,30.0,Good,48.0,False,True,False,31.0,1.0016666666666667,31.0
1081,1081,8a858f97594ab63d0159654a74ff2b9c,UBA,1,4,4.0,50000.0,63500.0,30.0,2017-06-14 19:30:15,2017-06-14 18:30:08,2017-07-17 13:10:03,2017-07-14 00:00:00.000000,2017-07-17 12:59:54,301981855.0,5.0,2017-07-17 13:10:52.000000,2017-07-17 12:10:44.000000,20000.0,24500.0,30.0,Good,43.0,False,False,True,32.0,1.0019444444444445,32.0
1082,1082,8a858f0455d9feaf0155f787fdf02e2c,UBA,3,4,6.0,90000.0,110300.0,27.5,2017-06-16 05:31:40,2017-06-16 04:31:33,2017-07-19 13:13:58,2017-07-17 00:00:00.000000,2017-07-19 13:03:49,301985672.0,7.0,2017-07-19 13:25:13.000000,2017-07-19 12:24:05.000000,20000.0,24500.0,30.0,Good,39.0,False,True,False,33.0,1.0019444444444445,33.0
1083,1083,8a858ffd5c8d343d015c978f755b7fbe,GT Bank,1,4,1.0,10000.0,11500.0,15.0,2017-06-24 16:10:15,2017-06-24 15:09:08,2017-07-03 22:03:24,2017-07-10 00:00:00.000000,2017-07-03 21:53:15,301981175.0,2.0,2017-07-17 07:16:05.000000,2017-07-17 06:15:58.000000,10000.0,11500.0,15.0,Good,37.0,False,False,True,9.0,1.0186111111111111,9.0
1084,1084,8a858e245c214660015c270224c83207,GT Bank,1,4,1.0,10000.0,11500.0,15.0,2017-05-20 19:12:05,2017-05-20 18:10:57,2017-06-01 13:05:42,2017-06-06 00:00:00.000000,2017-06-01 12:55:32,301986086.0,2.0,2017-07-19 16:58:53.000000,2017-07-19 15:58:44.000000,10000.0,11500.0,15.0,Good,38.0,False,False,True,11.0,1.018888888888889,11.0
1085,1085,8a858fc45c21da6f015c2792e305241e,GT Bank,1,4,2.0,20000.0,23000.0,15.0,2017-06-12 11:01:48,2017-06-12 10:01:40,2017-07-03 05:41:11,2017-06-28 00:00:00.000000,2017-07-03 05:00:38,301966201.0,3.0,2017-07-06 10:47:38.000000,2017-07-06 09:47:33.000000,10000.0,11500.0,15.0,Good,36.0,False,False,True,20.0,1.0022222222222221,20.0
1086,1086,8a858eea5a232d51015a2452529c1455,GT Bank,1,4,11.0,140000.0,158200.0,16.363636363636363,2017-06-22 16:17:20,2017-06-22 15:17:13,2017-07-05 16:17:10,2017-07-07 00:00:00.000000,2017-07-05 16:07:01,301965245.0,12.0,2017-07-05 17:28:14.000000,2017-07-05 16:27:59.000000,30000.0,34500.0,30.0,Good,36.0,False,False,True,13.0,1.0019444444444445,12.0
1087,1087,8a858f375b493337015b4c804080216e,GT Bank,1,4,4.0,40000.0,47500.0,18.75,2017-06-23 06:36:54,2017-06-23 05:36:48,2017-07-19 15:07:05,2017-07-24 00:00:00.000000,2017-07-19 14:56:54,301986245.0,5.0,2017-07-19 18:26:47.000000,2017-07-19 17:26:35.000000,20000.0,24000.0,30.0,Good,34.0,False,False,True,26.0,1.0016666666666667,26.0
1088,1088,8a858e69566ae5b801567378795b7add,GT Bank,1,4,4.0,50000.0,59000.0,18.75,2017-05-31 13:36:57,2017-05-31 12:36:38,2017-07-01 10:41:53,2017-07-03 00:00:00.000000,2017-07-01 10:31:44,301969219.0,5.0,2017-07-08 13:12:30.000000,2017-07-08 12:12:24.000000,20000.0,24500.0,30.0,Good,47.0,False,True,False,30.0,1.0052777777777777,30.0
1089,1089,8a858e625c8d993a015c95e7ced318df,Access Bank,1,4,1.0,10000.0,13000.0,30.0,2017-06-14 10:46:40,2017-06-14 09:45:31,2017-07-14 05:33:28,2017-07-14 00:00:00.000000,2017-07-14 04:52:31,301993647.0,2.0,2017-07-24 15:28:18.000000,2017-07-24 14:28:12.000000,10000.0,13000.0,30.0,Good,35.0,False,False,True,29.0,1.0191666666666668,29.0
